Age,Salary,City,Education,Years_of_Experience,Department
37.65878279480615,54434.98327222999,Chittagong,Masters,19,Marketing
13.841132125895271,56049.49406250236,Rajshahi,Masters,5,Engineering
32.99647687837348,22615.13006503088,Sylhet,Bachelors,4,HR
39.32434870954667,45477.105563459794,Sylhet,PhD,7,Marketing
25.848997110366305,27733.413977098604,Sylhet,Masters,17,Marketing
37.00700612120583,69174.2142118923,Rajshahi,Diploma,14,Engineering
58.14654444472553,49087.25719995608,Sylhet,PhD,2,Sales
28.95657207013108,47099.885754805655,Khulna,Masters,13,Engineering
33.93307050005323,63451.95998049853,Dhaka,Masters,14,Marketing
22.619429163386084,56334.87196174812,Rajshahi,Diploma,12,Engineering
31.812511626020505,33070.48228431189,Dhaka,Bachelors,19,Sales
34.60271624982304,48936.41956208947,Khulna,Masters,8,HR
31.94842340270138,44972.495401604225,Chittagong,Diploma,16,Engineering
19.80304680291143,23832.006670909188,,Diploma,18,Engineering
32.06361771325451,39645.85650144193,Chittagong,Masters,3,HR
44.62195938717637,47246.895169753014,Rajshahi,PhD,19,Engineering
34.486357645145276,48275.73602762236,Chittagong,Masters,9,Sales
39.619871890718414,27766.52864484037,Rajshahi,Diploma,2,Marketing
27.629880299873722,67274.98374571213,Rajshahi,Masters,18,Engineering
37.4990023942371,48468.45411662842,Dhaka,PhD,8,HR
32.792678382165256,50563.29614990844,Chittagong,Bachelors,4,HR
20.490892703127678,,Sylhet,Bachelors,13,Engineering
33.18521004798875,38178.85619144493,Chittagong,Masters,6,HR
20.083033365596897,56845.339596990445,Chittagong,Masters,5,Marketing
23.67119725115208,44493.880309727254,,Diploma,7,Marketing
31.89328307292374,36551.216890292126,Sylhet,PhD,1,HR
32.97244273380124,58601.71240033099,Sylhet,Diploma,13,Engineering
18.107675349228707,72375.1078820271,Rajshahi,Diploma,6,Engineering
40.53985771182876,60872.440602287475,Sylhet,Bachelors,2,HR
35.72006278300473,63844.663477106464,Rajshahi,Diploma,19,Marketing
22.95271564389116,42190.54090156552,Dhaka,Diploma,5,Marketing
14.624152035508246,26035.704062473153,Rajshahi,Bachelors,13,Engineering
28.550954209185686,72352.06283149762,Chittagong,Bachelors,11,Marketing
25.5405628613884,80817.7233410714,Khulna,PhD,17,Sales
31.13140457053023,73142.10160654523,Khulna,PhD,11,Marketing
26.368833388444337,44963.21091530375,Chittagong,PhD,6,Engineering
9.925431392549903,32680.484919067338,Rajshahi,Masters,4,Marketing
26.116530616988417,34014.7595327065,Chittagong,Bachelors,11,Marketing
26.94380888931687,24744.01148578927,Sylhet,Masters,8,HR
36.33661024774059,483893.2072384932,Rajshahi,Masters,10,Sales
23.018003253889503,74085.16937123681,Chittagong,PhD,3,HR
46.786746733725664,47875.06052191635,Sylhet,Bachelors,13,Marketing
10.88359449348243,54534.843505224126,Sylhet,Masters,11,Marketing
43.111674978026244,70633.95446456312,Rajshahi,Diploma,17,HR
27.75681029121895,43938.570322514,Dhaka,Diploma,6,Sales
38.595848723435566,,Dhaka,Bachelors,0,Engineering
30.79801484058733,79881.4161124618,Sylhet,Masters,12,HR
41.39555536025469,48033.32991979276,Dhaka,PhD,15,Marketing
26.126380354471888,41336.98603971181,Sylhet,Masters,4,Marketing
19.013795748221877,60458.570695854694,Dhaka,Diploma,18,Engineering
44.205042872710635,44787.12586221713,Sylhet,Diploma,8,Marketing
28.865193541178588,32651.671743989955,Sylhet,PhD,8,Marketing
32.21558473624211,69218.5798028447,Sylhet,Bachelors,11,Engineering
42.34751914044795,68246.7108091562,Sylhet,Masters,17,Marketing
19.680447579055652,52332.67405645341,Khulna,Diploma,9,Marketing
35.95490897639257,31057.028694077333,Dhaka,Masters,16,Sales
24.10105243537109,31557.10623173921,Sylhet,PhD,18,HR
28.67830644355628,51608.43932628729,Chittagong,PhD,10,Sales
30.722789653842888,42501.93448242452,Rajshahi,Bachelors,15,Sales
14.99778138553064,44883.60601787588,Chittagong,PhD,7,Marketing
22.211629571795655,65329.44732590005,Chittagong,Bachelors,14,HR
43.51072892413139,60997.68976133836,Khulna,Masters,10,HR
38.86191188584796,70672.1402074642,Dhaka,Diploma,6,Marketing
29.37360422672765,35140.65164934113,Khulna,Diploma,1,Sales
32.431234585128934,44852.12646969932,Dhaka,Bachelors,18,Sales
27.057574943635423,61384.725431901694,Sylhet,Diploma,8,Sales
43.56583385827982,56721.17511519338,Khulna,Bachelors,17,HR
27.99647422205836,72985.70573881433,Rajshahi,Bachelors,12,Marketing
32.31842092134848,56308.05058856104,Dhaka,Masters,0,HR
41.460301441420654,77721.63656158329,Khulna,Masters,18,Sales
22.226285151540935,58100.26702584711,Rajshahi,PhD,12,HR
45.58789184496894,65932.51171382991,Chittagong,Bachelors,13,HR
14.695385902566231,45147.275798233146,Sylhet,Masters,16,Marketing
46.296421311127986,50214.30817825984,Sylhet,Bachelors,19,Marketing
26.273244160480253,63664.16605759213,Chittagong,Bachelors,0,HR
27.57301252174718,74194.6725588958,Khulna,Bachelors,4,Engineering
11.099898288170571,60938.554239661295,Chittagong,Masters,19,Marketing
25.45205282622307,48752.42342098071,Rajshahi,Bachelors,13,Engineering
19.60193468973116,70660.02544292512,Dhaka,Bachelors,17,Marketing
23.923536546265275,17120.32015580179,Khulna,PhD,12,Sales
28.626890342111203,28666.482477396898,Dhaka,Bachelors,11,Engineering
39.57791614472906,60224.51335502583,Chittagong,PhD,14,Sales
32.076033514006255,50211.62534379687,Sylhet,Bachelors,3,Sales
,59082.70476686248,Dhaka,PhD,8,HR
19.044806111544375,50966.11283647913,Dhaka,Masters,2,Sales
21.1924591039727,58564.18541905809,Sylhet,Masters,10,Sales
47.98725018351312,37783.95768510214,Dhaka,Diploma,14,Sales
22.647989652367535,58557.29129119536,Dhaka,Bachelors,15,Sales
46.56208252057296,64916.21792311377,Sylhet,Diploma,6,HR
27.569388011191336,68308.25905896848,Sylhet,Diploma,6,HR
30.02287936143504,80203.3144197305,Chittagong,PhD,8,Sales
40.703651602299296,53661.4766525358,Chittagong,Masters,16,Engineering
42.718924219386565,54108.66630270769,Dhaka,Bachelors,12,Marketing
28.891874397209126,27152.41303739228,Khulna,Bachelors,8,Engineering
26.117569464784612,42028.828982923624,Chittagong,PhD,8,Sales
29.440795514777868,47103.76888990081,Chittagong,Diploma,19,HR
33.379575282321184,65754.79328414533,Khulna,PhD,11,Sales
38.91303686869755,408349.83138655557,Khulna,Diploma,18,Sales
30.042298589941517,61945.100296232486,Sylhet,Bachelors,14,HR
36.188862980231534,49975.6742455493,Chittagong,PhD,17,Engineering
46.383597322709406,47342.47827327857,Rajshahi,Diploma,7,Marketing
33.81309612264785,53733.40953699885,Rajshahi,PhD,5,Sales
33.11652856004778,44132.65441620736,Dhaka,Masters,5,HR
14.810891749099323,43564.441278610015,Chittagong,PhD,2,Marketing
3.6926986317093657,24428.21141314828,Rajshahi,Bachelors,2,Marketing
33.88375729230168,46280.686890081655,Chittagong,PhD,1,Marketing
29.051757687191277,42800.4778077691,Chittagong,Bachelors,4,HR
24.85217325085258,,Rajshahi,Bachelors,19,Sales
32.435302041863444,56253.0959388506,Chittagong,PhD,11,HR
29.39596270803092,59879.47929185764,Khulna,PhD,5,Sales
41.277802506338986,53482.91756963491,Dhaka,PhD,15,Engineering
30.86110868258978,64931.227856742116,Sylhet,Masters,4,Marketing
22.530767149298324,58633.42888745548,Rajshahi,Masters,5,Sales
39.901662389592886,45574.157152915366,Sylhet,Diploma,3,Engineering
27.828689250537977,43057.1557142843,Dhaka,PhD,13,HR
35.265366836723075,,Khulna,Diploma,2,Marketing
25.225892938071993,58606.50664852851,Khulna,Diploma,16,Sales
23.501731145025637,70967.66460547247,,Bachelors,4,Marketing
30.841682301856963,67867.59567410144,Khulna,Diploma,5,Marketing
30.128286435436852,41877.90490239247,Rajshahi,PhD,19,Marketing
34.79827035366833,48469.90579809107,Rajshahi,Masters,3,HR
27.313542466902575,60065.26707376655,Chittagong,Diploma,12,Marketing
11.636402162296026,66019.96667088458,Chittagong,Diploma,7,Sales
25.672261164116115,64084.54203057188,Dhaka,Masters,10,HR
37.93818467143816,49041.8325075298,Chittagong,Diploma,18,Engineering
27.026239207568935,31189.660213572253,Dhaka,PhD,4,Sales
27.53616597485452,35015.95435631613,Dhaka,Diploma,4,HR
39.863765059059375,54089.50271479121,Dhaka,Bachelors,2,Sales
22.88026772741077,55133.38369136518,Khulna,Diploma,1,Sales
14.571967817571004,33519.80939848423,Sylhet,Bachelors,2,Engineering
28.393688804745057,50668.54416333907,Sylhet,Masters,14,HR
25.158260487512628,59468.365354576745,Rajshahi,Masters,6,Marketing
20.33753680246746,32731.600137392837,Dhaka,Diploma,2,Sales
28.246215441013092,66574.95802706623,Khulna,Diploma,14,Sales
34.91505647246784,,Chittagong,Masters,10,Sales
29.907114384321844,68864.19668864977,Chittagong,Bachelors,15,Sales
33.06981072686238,41998.21331336149,Rajshahi,Masters,12,Sales
,34600.617756737316,Rajshahi,Masters,1,HR
26.57121138442436,43127.9451523742,Dhaka,Bachelors,19,Sales
32.78348634644669,48572.7781538402,Dhaka,Masters,11,Sales
24.907866374008655,44172.801398427786,Chittagong,Diploma,6,Sales
21.536402801130272,46759.9786764033,Chittagong,Diploma,0,Marketing
24.150923465822302,55009.47724514286,Chittagong,Masters,13,Marketing
25.212414284783115,47432.30945305401,Chittagong,Diploma,9,HR
33.59475797547125,49008.3140907199,Sylhet,PhD,2,Sales
53.490757867007574,24361.60401196106,Dhaka,Masters,10,Sales
22.8395656372416,55875.47024015709,Dhaka,PhD,19,Engineering
25.833746943845377,48661.95053462498,Chittagong,Masters,14,Marketing
29.36876986888752,74154.39470724306,Khulna,Masters,5,Engineering
33.957988487097474,35906.522491190626,Chittagong,PhD,17,Sales
32.63550811954785,22875.570072507282,Rajshahi,Masters,12,Sales
42.84095793948117,59271.02740895063,Khulna,Diploma,14,Engineering
5.736079294647919,55197.905274695004,Rajshahi,PhD,2,HR
6.130701298043274,34873.50469203282,Khulna,Masters,14,HR
25.04121827989851,27053.76567493863,Rajshahi,Diploma,0,Engineering
40.97300187543709,73060.95096026435,Chittagong,PhD,9,Sales
14.343519683944038,71211.65585910172,Chittagong,PhD,17,Engineering
-0.07632339693757118,12688.148619408057,Khulna,Diploma,7,Marketing
35.711794062192084,43126.654561152485,Rajshahi,Masters,11,HR
32.43657223702714,,Sylhet,Masters,4,Engineering
19.0979159320057,42859.06163333199,Khulna,PhD,0,HR
20.1446039927907,42640.81648960021,Khulna,Bachelors,7,Marketing
20.302562803653256,45758.61008555948,Dhaka,Masters,4,Sales
31.105353174739403,33186.54539347761,Khulna,Masters,16,Sales
23.73684723816993,24428.363836579338,Sylhet,Diploma,14,Sales
34.940639189755196,65788.20966102123,Chittagong,Bachelors,3,HR
1.4537333709560905,22355.946406284864,Rajshahi,Bachelors,12,Marketing
21.43148134872201,53709.07178163134,Dhaka,PhD,16,Engineering
18.739460390889498,63298.69239136475,Rajshahi,Diploma,12,Sales
27.436593216275078,28231.605516482625,Chittagong,Diploma,1,HR
24.619522415098615,36135.97396107393,Khulna,Masters,3,Sales
37.978437798957664,68197.68782587384,Sylhet,PhD,1,Marketing
11.406632283399425,57993.3758034056,Dhaka,Masters,11,Engineering
30.45491476330752,40740.71439681669,Sylhet,Bachelors,18,Sales
35.583364232117056,68033.73505041757,Sylhet,Diploma,17,Marketing
48.56647436561955,68098.03585181454,Sylhet,PhD,9,HR
25.182340289065248,54035.79039523561,Sylhet,Masters,4,Marketing
33.24458604352517,36497.59658189506,Chittagong,Masters,10,HR
11.96137207437635,43798.26944792307,Sylhet,Bachelors,0,Sales
6.080437956869762,54295.801159330855,Sylhet,Diploma,2,Sales
38.447743757817,47171.07756278768,Chittagong,Bachelors,16,Marketing
29.944397063519293,64084.35767352277,Rajshahi,Masters,14,HR
41.78512689798423,27053.388798359956,Chittagong,Diploma,13,Marketing
16.26597111030251,27586.04706400642,Khulna,Diploma,14,Marketing
35.199021395287524,52713.066672236484,Chittagong,Bachelors,15,Sales
48.688178405438535,42626.83379289643,Rajshahi,Diploma,3,Sales
34.19705608357266,40594.27077953389,Khulna,Bachelors,18,Sales
32.76581505591049,23479.149212384043,Khulna,Diploma,7,Marketing
30.0855608082435,50293.18767197273,Dhaka,Diploma,5,Marketing
14.291185428740878,49208.67337998851,Sylhet,PhD,15,Engineering
43.55572935710348,59802.18472927611,Khulna,Diploma,2,Engineering
23.89142360194934,51033.59199681458,Khulna,Masters,7,Marketing
35.04483256383017,48010.93882639255,,PhD,4,Engineering
14.369656934287464,67655.00955185507,Khulna,Bachelors,4,Marketing
18.205403354922197,30312.99044827175,Rajshahi,Masters,11,Sales
44.350873992222354,58045.838282713645,Sylhet,Bachelors,0,HR
26.52697711042157,24932.792528069767,Dhaka,Bachelors,6,Sales
44.53275476042545,37424.57179998788,Dhaka,Masters,10,Marketing
29.21769340941482,31810.143010650292,Sylhet,Bachelors,9,Sales
11.581022270421425,61729.13803177877,Sylhet,PhD,2,Marketing
,49018.84649606909,Chittagong,Masters,7,Marketing
24.101076822443922,49797.451331105345,Khulna,Bachelors,0,Engineering
36.98688813517043,33399.00518405823,Khulna,Bachelors,7,Marketing
30.25210867540082,45504.59756100666,Khulna,Diploma,19,HR
14.568817720571296,38548.02045036333,Rajshahi,Diploma,10,Engineering
31.64294765370569,55751.82522281324,Chittagong,Bachelors,6,HR
51.96223142152799,351336.3297002579,Khulna,Masters,15,Marketing
34.92986458514459,69946.91547807615,Rajshahi,PhD,6,Sales
29.42482246994537,24866.293255638582,Rajshahi,Bachelors,12,Marketing
40.75343401956898,37902.202513151584,Dhaka,Bachelors,9,Marketing
32.106684652031106,75158.00764949144,Rajshahi,Bachelors,16,Sales
32.09534230262794,43472.91878056948,Sylhet,Diploma,2,Sales
19.083748278408976,30276.820033933822,Rajshahi,Masters,6,HR
32.33848025789598,53286.07343806503,Sylhet,Bachelors,10,Engineering
40.35443416416945,42869.11636678187,Sylhet,Diploma,12,Engineering
21.639378478999753,37461.946165725414,Dhaka,Bachelors,4,Engineering
44.24495821246948,33561.937838019236,Dhaka,Bachelors,18,HR
29.08293975854874,91525.60408438914,Rajshahi,Masters,14,HR
21.122304884614593,46226.72149723795,Dhaka,Diploma,0,Sales
39.976320769202445,21116.489595006842,Dhaka,PhD,4,Engineering
27.13205764261731,72405.646385083,Khulna,Masters,12,Marketing
37.59514887486108,59166.06357665856,Rajshahi,PhD,9,HR
27.08241367741463,38503.00353470318,Rajshahi,Diploma,4,Marketing
29.401738564700963,36003.213669707875,Rajshahi,Diploma,0,Engineering
34.93560204334292,60102.09194237346,Dhaka,PhD,9,Engineering
32.90897057590006,46296.22508765818,Dhaka,Diploma,17,HR
10.044682195482615,21110.33272332348,Sylhet,Masters,7,HR
18.78756259905608,,Chittagong,Bachelors,19,Sales
39.29409984790816,43490.14306676065,Chittagong,PhD,2,Marketing
28.67863411098453,72433.57604723639,Chittagong,Bachelors,18,Sales
24.76268697228578,69176.52436948573,Khulna,PhD,18,Sales
16.414259847425257,34984.85683275779,Dhaka,Bachelors,1,Marketing
19.202636787241516,65497.84796544722,Sylhet,Bachelors,16,Engineering
9.782013600380527,40228.36175204478,Sylhet,Masters,15,Marketing
28.98719281298467,21999.49119794087,Chittagong,Bachelors,9,Engineering
24.01562419418953,43631.02750966786,Khulna,PhD,15,Sales
20.334121090146848,55964.562526644186,Khulna,Bachelors,4,Engineering
29.31876574832047,43058.95028005493,Chittagong,Diploma,19,Engineering
33.63970630852738,45394.27488612348,Chittagong,Bachelors,2,Engineering
50.93197932209945,67153.49067392919,Dhaka,Bachelors,2,Marketing
14.881165804367864,51597.409704351376,Khulna,Diploma,1,Engineering
41.59381043300522,37350.525330725715,Sylhet,Diploma,3,Marketing
39.73101561015072,60530.4548550099,Chittagong,PhD,17,HR
22.209072606232994,52965.13350431368,Dhaka,Diploma,1,HR
32.03235954586031,12175.927978069354,Sylhet,Diploma,5,Sales
,56425.29370657173,Khulna,PhD,2,Sales
31.85688580418739,55877.43061574153,Chittagong,PhD,2,Marketing
45.09131013404551,50301.816943712896,Chittagong,Bachelors,1,Engineering
36.05606232631313,633755.0871604362,Dhaka,Masters,2,Engineering
35.08608373233442,39914.096235102465,Dhaka,PhD,16,HR
25.696906800453576,55047.49683231351,Khulna,Diploma,13,Marketing
15.159433350756649,26495.609432489706,Chittagong,Bachelors,6,Engineering
27.915317894595923,56106.355750982475,Dhaka,Diploma,5,Engineering
42.06608154863915,79295.89543309844,Chittagong,PhD,7,Marketing
14.728321434103524,35077.154712986885,Khulna,Masters,18,Sales
19.44910631823305,38602.96802018337,Chittagong,Bachelors,18,Marketing
31.262677362340682,39349.768356626715,Sylhet,PhD,11,Marketing
20.153452151527375,51949.97338702393,Chittagong,PhD,4,Engineering
22.074765528847873,34054.45590719423,Rajshahi,Diploma,4,HR
25.764014182718228,56318.710680364704,Rajshahi,Masters,13,Engineering
16.343825958098506,62702.59918203748,Khulna,PhD,16,Engineering
20.258781537836317,58015.20820180677,Khulna,Diploma,15,Engineering
37.03427916787309,23473.768615428915,Khulna,Bachelors,3,Marketing
16.92630217769036,64927.51497737909,Sylhet,Diploma,7,Marketing
14.021278655051624,64060.5112138052,Sylhet,Bachelors,2,Engineering
23.699750204661058,62452.420585194566,Chittagong,Diploma,4,Engineering
37.31955502509846,55592.63372983738,Dhaka,Masters,6,HR
28.030781920031103,53302.83971307699,Rajshahi,Diploma,17,Sales
25.354189218843818,65485.84097189595,Rajshahi,Masters,7,Engineering
30.44358797515607,78852.70231405181,Rajshahi,Masters,10,Marketing
12.54292567140348,35704.39304952725,Chittagong,Bachelors,13,Sales
34.94705653775033,66171.88093692157,Chittagong,Diploma,17,Sales
33.83435031403644,48706.74352988821,Khulna,Diploma,12,HR
25.906915259042787,48054.90421957099,Dhaka,Diploma,5,Sales
40.05924511796417,26952.039644269425,Khulna,Masters,12,Engineering
18.725039010469615,45728.158857269074,Chittagong,PhD,0,Engineering
41.27908993253569,35041.02563047377,Sylhet,Diploma,10,Marketing
31.54493665595251,43042.18355741081,Khulna,Diploma,6,Engineering
26.634474101218267,33527.20424332775,Chittagong,PhD,9,Engineering
29.801263646316883,43266.37419030491,Chittagong,Bachelors,1,HR
28.927352341890582,43908.344644648954,Sylhet,Diploma,15,Sales
42.20282896417717,51451.323776582,Sylhet,PhD,4,HR
19.233208725289863,25778.752065630037,Sylhet,Diploma,15,Sales
22.374807608534017,28317.227783820148,Dhaka,Masters,15,HR
40.3630289207248,55428.7140609579,Chittagong,PhD,14,Marketing
24.044650648161408,38038.42824394852,Sylhet,Masters,8,HR
39.00533077331592,66117.94685344897,Dhaka,PhD,0,HR
46.99435983008709,53379.0458302257,Rajshahi,Bachelors,8,Marketing
25.982049730583665,59101.43225309611,Rajshahi,Masters,10,Engineering
36.81362326575305,71160.38480631342,Rajshahi,Diploma,4,Engineering
18.463077186601417,45354.33782290141,Chittagong,PhD,5,Marketing
37.54733298067809,41382.69941875587,Dhaka,Diploma,7,Marketing
31.994239859867672,63075.5387839822,Dhaka,Bachelors,14,HR
34.73038282160215,57642.70345894529,Rajshahi,PhD,15,Marketing
23.544279279646048,47190.045352680485,Khulna,Bachelors,17,Marketing
13.389165844328275,70871.86950433913,Rajshahi,PhD,11,Sales
35.03252064749505,46816.335352401045,Chittagong,Masters,3,Sales
9.365968475205456,50491.604563336725,Rajshahi,Diploma,15,Engineering
26.826495077574652,50318.339762513875,Rajshahi,Masters,10,Marketing
39.4118186641997,35981.09157652293,Dhaka,Masters,6,HR
31.91897735873036,51163.78084229586,Rajshahi,Masters,14,Engineering
49.48342644789813,70951.40266097737,Sylhet,Masters,16,Engineering
40.251091525817735,56674.52473064264,Sylhet,PhD,14,Engineering
23.461016116744236,50465.951395983975,Khulna,Diploma,9,Marketing
30.273133798514387,47573.490782514964,Chittagong,PhD,3,Marketing
29.52629297455564,54963.00542609527,Chittagong,PhD,16,HR
14.178232366538728,61246.499427337774,Dhaka,PhD,3,HR
20.59601083515647,59138.58246334629,Chittagong,Masters,10,Engineering
24.392390930201397,,Khulna,Bachelors,3,Marketing
9.637794971440634,54871.723911651716,Sylhet,Masters,11,HR
30.47493468251643,57199.09611722418,Dhaka,PhD,9,Sales
27.50928155346959,34892.075187095325,Sylhet,Masters,13,Sales
13.271060986884258,52523.458117755414,Khulna,Diploma,17,Engineering
34.04212865277332,17580.44170546457,Dhaka,Diploma,5,Sales
37.158727446909595,57238.005647317776,Rajshahi,Masters,4,Engineering
32.27034478864889,59905.14581844022,Chittagong,Masters,1,Marketing
26.759318247910297,61213.19188679689,Khulna,Bachelors,12,Engineering
35.91442151751855,44074.297217456486,Dhaka,Masters,13,Engineering
36.80220360476691,54635.702525360524,Sylhet,Masters,2,Marketing
33.074035697196884,71359.3076831175,Dhaka,Bachelors,10,HR
21.75387749565239,71206.54472436888,Rajshahi,Masters,3,HR
32.76600765511181,49562.40951160159,Khulna,Masters,12,HR
41.95480650825479,52089.7944609434,Dhaka,Masters,7,HR
24.033709413882697,66663.6671710165,Khulna,Masters,7,Engineering
50.97939339132431,27487.96977106738,Khulna,Masters,12,HR
24.743690660146157,45153.863859844634,Sylhet,PhD,9,Sales
30.324070133401364,70033.55683305135,Chittagong,Masters,12,Sales
23.275144039936638,64628.00812527149,Rajshahi,Bachelors,12,HR
32.23270835920261,55538.95666474857,,Masters,16,Sales
12.577783073647247,27412.513920040692,Chittagong,PhD,5,Sales
24.53958201183279,49251.34650438257,Sylhet,Bachelors,1,Marketing
19.07878799651433,41151.269056251,Chittagong,Bachelors,16,Marketing
31.353383478922908,54965.5835422582,Khulna,Masters,11,HR
39.94447375508908,37859.799728076796,Khulna,Diploma,5,Engineering
36.46006187114551,34614.14907538089,Rajshahi,PhD,4,Engineering
6.283406391411077,19027.020834745377,Dhaka,Diploma,4,Marketing
50.4206965292788,68327.07027465053,Dhaka,Masters,8,Marketing
32.95279940620868,44003.44232835414,Sylhet,PhD,2,Engineering
22.23500859507,52357.186755538016,Rajshahi,Diploma,19,HR
31.571279189909408,49966.42825288729,Dhaka,PhD,4,Engineering
31.761898225026926,33988.491005592514,Khulna,Masters,6,Engineering
23.331512830484364,31114.0263282771,Rajshahi,PhD,11,Sales
31.979166673420757,34920.27311004147,Chittagong,Masters,6,Engineering
23.925277123796928,39152.47341755911,Rajshahi,Diploma,9,Marketing
25.956380073099773,55499.09370520707,Rajshahi,PhD,7,HR
23.137208642449156,38064.23504719083,Dhaka,Bachelors,16,Engineering
15.673287102603473,76197.35947391932,Sylhet,Masters,4,Sales
,65407.26553839727,Sylhet,PhD,14,Marketing
35.85299436516338,62125.39324498562,Dhaka,Bachelors,8,Marketing
35.14883596076372,48205.11646290275,Dhaka,Bachelors,10,Sales
38.19925252635234,72714.21103580725,Dhaka,Bachelors,12,Marketing
33.243402100148685,46729.91553318314,Sylhet,Bachelors,17,Sales
24.672745017830966,49531.07878768631,Dhaka,Masters,16,Marketing
38.39663864431189,52549.61809623904,Chittagong,PhD,8,Marketing
16.42482460158065,60527.34560815016,Chittagong,Bachelors,9,Marketing
20.993286174875198,59553.62118504478,Khulna,PhD,4,Marketing
20.357999285767555,42873.12082333095,Chittagong,PhD,10,Sales
40.8005605913931,420050.942086107,Rajshahi,Diploma,14,Engineering
39.42788514140076,59598.544357281266,Khulna,PhD,1,Marketing
34.87305237044995,60728.54875836849,Chittagong,Masters,19,Sales
40.71929865211797,44099.73312765691,Rajshahi,Masters,13,Sales
21.207172175880117,26192.17895482319,Chittagong,Bachelors,4,Sales
,46890.25855987633,Rajshahi,PhD,5,Engineering
28.74825571616836,59352.88698238788,Dhaka,Masters,14,HR
38.46882103884914,77081.25269629671,Rajshahi,Masters,3,Sales
28.847757674478025,32030.63056489007,Dhaka,Masters,9,Sales
26.15057111589919,43601.4312075414,Rajshahi,Bachelors,18,Sales
35.4090851856099,44158.94657711935,Rajshahi,Masters,8,Engineering
38.76169167191233,70337.08009147251,Chittagong,PhD,9,Marketing
23.31654805153198,49475.87749312051,Rajshahi,Masters,3,Engineering
29.38924328647624,36390.101609416015,Chittagong,Masters,3,Sales
19.415593663583472,58380.42924382729,Rajshahi,Bachelors,5,HR
5.019389825070604,43930.42219938581,Sylhet,PhD,7,Sales
32.00459631413729,31634.190899630685,Khulna,Masters,15,Marketing
36.08905356254632,36608.40039085774,Chittagong,PhD,7,HR
32.620668090867255,76010.62931633928,Chittagong,PhD,15,HR
10.504382822456328,55763.138324741936,Dhaka,Masters,5,Engineering
26.491505699235255,51616.400831788145,Sylhet,Bachelors,16,Engineering
7.8165223994891875,46251.59396281931,Dhaka,PhD,0,Marketing
43.69701107654185,54382.23263178198,Sylhet,Diploma,18,Engineering
19.13945417881914,54203.539190037416,Sylhet,Masters,17,Marketing
42.55403609459896,54382.53242310989,Rajshahi,PhD,16,HR
39.45869643684146,51722.676354166295,Dhaka,PhD,16,HR
20.994096474639385,63031.97507458324,Khulna,PhD,11,HR
18.67215048732255,50346.565190010966,Sylhet,Masters,11,Marketing
33.50370216386338,,Sylhet,Diploma,5,Engineering
21.55675962816929,40813.65663648698,Chittagong,PhD,6,Engineering
31.024846421582076,20314.719597654315,Rajshahi,PhD,7,Engineering
25.171724091930816,80402.25674063589,Khulna,Bachelors,2,Sales
12.188415855343667,62941.3188792903,Sylhet,Masters,16,HR
7.695319808755411,37548.942573061446,Chittagong,Masters,7,HR
,45772.3272590435,Dhaka,PhD,10,Sales
24.384422536693748,40446.8528869035,Sylhet,Bachelors,19,HR
24.469101830858676,73138.20817061176,Chittagong,PhD,17,HR
36.95863839093785,28701.842535936066,Dhaka,PhD,15,Sales
41.73442276632445,51717.14088228169,Rajshahi,Masters,12,HR
27.274552786381907,48372.08236152728,Dhaka,Bachelors,8,Engineering
26.594012930901386,62402.57946063671,Sylhet,PhD,18,Sales
35.001430331138835,48439.861584129576,Khulna,Masters,6,HR
16.430644303004247,23626.866850168473,Dhaka,PhD,16,Engineering
32.23153054747697,46233.23248036339,Khulna,PhD,7,Marketing
35.51885971822154,35417.56673085013,Khulna,Bachelors,7,HR
36.80230208417629,51193.69319834841,Dhaka,Bachelors,2,Sales
10.63247297497535,71512.6555478049,Rajshahi,Bachelors,15,Engineering
22.386447301910593,23908.621336515826,Dhaka,PhD,11,Marketing
21.217367471765336,37996.658969001444,Chittagong,Diploma,14,Marketing
30.99886954409213,41709.60569324755,Khulna,Bachelors,3,HR
34.80744579767984,44275.53356880183,Sylhet,Diploma,6,Marketing
44.96710407445981,61101.88496157866,Khulna,Diploma,10,Sales
25.05034519631927,47396.83373657919,Sylhet,Diploma,4,Marketing
25.02427501690786,56237.04088580668,Chittagong,Masters,12,HR
41.49672018878747,40613.40434402335,Chittagong,PhD,10,Marketing
32.96576938530305,53448.865181269066,Chittagong,Bachelors,4,HR
42.67651511187974,61666.96446316572,Dhaka,PhD,7,Marketing
32.88728003009836,39015.50675394367,Khulna,PhD,16,Engineering
18.42883381286729,61720.37179709772,Sylhet,Masters,10,HR
16.668716452221936,50785.59153091353,Chittagong,Masters,18,Sales
14.48487750941071,65681.90360723379,Chittagong,Masters,17,Sales
36.620518347584735,46978.701498845396,Sylhet,PhD,9,Marketing
41.88596823087008,55718.669827431484,Khulna,Diploma,4,Engineering
48.493621413863806,49390.90652482205,Khulna,PhD,0,Marketing
38.431053323232405,48556.816069391316,Sylhet,Masters,16,Marketing
41.628385775349855,53883.956423385345,Rajshahi,PhD,16,Engineering
24.199836673463153,58052.112038373554,Khulna,Masters,0,HR
18.435841832561433,31256.526321139925,Sylhet,Masters,0,Sales
38.50079332417553,71504.50413226816,Sylhet,Bachelors,8,Engineering
34.17680752239401,22105.054391753023,Chittagong,Diploma,3,Marketing
